place_id,review_type,user,rating,date,text,review_position,user_address,useful,cool,funny,user_link
qF1gfwEOLyZ_Rd79p5V-tw,recommended,Jessica R.,3,2015-09-17T08:55:40Z,"It used to be my favourite breakfast place but the quality has dropped a lot. Last few times it's always been overcooked eggs. And even when it's not busy it always takes forever to get your food. I like the interior but not sure if that's enough to make me go back. Maybe for the ribs, which are so tender and well seasoned.",3,"Christchurch, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=E2c2p5zKeHQPGSA677MWFQ
qF1gfwEOLyZ_Rd79p5V-tw,recommended,Mark L.,4,2015-01-30T05:23:47Z,"Great food, particularly the pork sliders. Very nice, trendy environment and the service was also excellent. While it doesn't come across as a cheesy 'family' venue, it is equipped with a change table and high chairs and the staff are very accommodating. There's quite a range of low alcohol drinks. Would get five stars if they had some good NZ craft beers available.",4,"Canterbury, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=D47OYVMdSWj54pXD1c_emg
qF1gfwEOLyZ_Rd79p5V-tw,recommended,Kylie B.,4,2014-08-22T02:08:10Z,"Fantastic food, great setting, friendly staff and great GF options. A very pleasant place to eat and grab a decent beer.",5,"Christchurch, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=ZUMCN3nDwLHYBYIhIA_xdQ
OLJuq1r91YP4DCbdeOlZ2w,recommended,Bruce K.,5,2024-03-01T00:55:22Z,"A lovely evening spent here with my laptop on their wifi as I've just arrived in Christchurch and trying to figure out what's next. Friendly bartender who pulled me a delicious cold beer.

Lots of options for drinks and food, seats inside and outside and even upstairs. Quiet, cool, comfortable. 

[Review 365 of 2024 - 18 in New Zealand - 21398 overall]",1,"Charlotte, NC",4,6,2,https://www.yelp.com/user_details?userid=hWDybu_KvYLSdEFzGrniTw
OLJuq1r91YP4DCbdeOlZ2w,recommended,Brian W.,4,2023-12-17T02:57:25Z,"Dog-friendly, solid outdoor patio, and right by the trolley line so you get to see the dinner-trolley-thing drive by.

Focused more on beer than wine, and the food is good enough to say it's better than average, but not so much that you might actually rave about it. Calamari strips and fried chicken were both decent enough deep fried items, and the seafood chowder was good enough to hit the spot on an evening rapidly turning cool.

Service was refreshingly honest (out of mussels due to a local shortage) and I think that really sealed the rating as 4* rather than 3*.",2,"West Los Angeles, CA",0,0,0,https://www.yelp.com/user_details?userid=ajMm_rBqbKYALu-I8-__Kg
OLJuq1r91YP4DCbdeOlZ2w,recommended,John T.,1,2023-06-20T07:38:08Z,"Possibly the worst food I've ever eaten. Poorly executed and lacking even the most basic of seasoning. 
A truely horrible experience 
Unfortunately I have to give it one star in order to post this review",3,"Urban Honolulu, HI",0,0,0,https://www.yelp.com/user_details?userid=68lnbJj3cuWe46TBQhSVuQ
OLJuq1r91YP4DCbdeOlZ2w,recommended,Kerry H.,5,2017-10-27T10:21:56Z,"Good atmosphere and nice staff.
Beer was really good and the food was great. Had the pork belly with soy sauce, Caesar salad (salmon was so nice with it) and BBQ seafood pizza.
If I lived locally I would definitely be back",4,"Sydney, Australia",0,0,0,https://www.yelp.com/user_details?userid=d480pa_JF31Bd7jzBmdn2w
1wLci-cE9jgGswOs16LSmg,recommended,Brian T.,5,2025-04-03T20:37:36Z,"An awesome experience dining at Inati. I say experience, as not only was everything absolutely delicious, all dishes were precisely crafted. Highly recommend to anyone in Christchurch to experience Inati!",1,"Miami, FL",0,0,0,https://www.yelp.com/user_details?userid=qSqxDXXornUX5KERGH0sGA
1wLci-cE9jgGswOs16LSmg,recommended,Dean W.,2,2023-02-18T21:18:10Z,"I've often walked past this place thinking I'll give it a try. Finally my partner and I decided to. Now this is a small place and the kitchen is in full view situated behind the bar. 
We went for the trust the chef option because, well that was the only option I could choose when booking which has a penalty of $50 if you don't turn up. This have the place an air of exclusivity but it annoyed me. Not a good start but hey.
We also noticed people were ordering what they liked, so not sure if there was a limit on order your own or not. Anyway, ordered some wine by the glass from a snotty waiter. A young guy who clearly needs to eat some humble pie. 
The other waiter thankfully was the opposite and real nice.
So the food was below par, the chicken we got was cooked well, moat and tasty. But the rest of the 5 courses other than the dessert were how can I say, like stuff they wanted to get rid of.
I'm short, for what you pay and what you get, which includes the service, the food, the experience, it's not worth the money. It's overpriced and there is much better offerings out there for less money and with more welcoming service.",2,"Auckland, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=1g7n2gfwduEThkntrJhymQ
1wLci-cE9jgGswOs16LSmg,recommended,Kelly Y.,3,2022-12-09T20:54:33Z,"Despite all the other rave reviews, I thought this place was just ok. We made a reservation but the table was not ready when we arrived. At that time, there was also no space in the lounge, so they directed us to the building lobby to sit down and offered us some water. During this time, I wish they would have given us a drink menu or something because it felt a little strange to just wait outside in this random lobby (also, another party was given a drink menu). Then, when we entered the restaurant, we were directed to these high barstools that overlook the kitchen area. It took until we started awkwardly draping our coats on the barstools for them to offer to take our coats (we also witnessed the hostess take the coats for others before us, so I'm not sure why it was so awkward for us). We did the 'Trust the chef"" option. The food was good, but not amazing. Some of the dishes were on the saltier side, and I couldn't finish the main entree, and they don't allow take away of any leftovers. The wine pairing was tasty and definitely showcased some great NZ wines! In the end, it was cool to watch the kitchen, but for the pricepoint, I was expecting a little better service.",3,"Plymouth, MI",1,0,0,https://www.yelp.com/user_details?userid=mVMXl2bj03aKsdKvbvcdGQ
1wLci-cE9jgGswOs16LSmg,recommended,S S.,5,2020-02-29T06:13:34Z,"This place is really something special. I feel one can tell whether chef is just cooking well or whether they really know what they are doing, and in my opinion, this place has it. I've been to ""starred"" restaurants around the world, and live in LA (which has the most exciting  restaurant scene in the world right now) and I feel Inati ranks right up there as a place of note. The duck trumpets (mini ice cream cones with duck mousse) , boeuf-nuts (donut holes with perfect beef) were excellent, but the charred broccoli was just spectacular. These all showed imagination and mastery. The next table couldn't stop raving about the mutton.  Not to be missed, when in Christchurch!",4,"Manhattan Beach, CA",0,0,0,https://www.yelp.com/user_details?userid=vrh-VhAnbPkiaDN5V6ctig
1wLci-cE9jgGswOs16LSmg,recommended,Nicolas L.,5,2019-11-04T19:23:41Z,"My wife and I enjoyed a wonderful dinner at Inati a few weeks ago. We had 7pm reservations and were promptly seated at the kitchen bar with a view of all the delicious dishes being prepared. The restaurant features a sharable menu in which you can either order dishes separately or you can ""Trust Us"".  We had to go with the ""Trust Us"" menu, which featured six different dishes. We also added the wine pairing featuring local New Zealand wines that went perfectly with each dish. The first dish was the Tua Tua Clam Crudo, Cucumber & Gin. These tender and fresh clams were topped with citrusy crispy cucumbers. This was a light but flavorful dish and a nice way to start dinner. Next came my favorite dish of the night: Duck Trumpets & Blackberry Jam. Rich and creamy duck pate with a hint of sweet jam sat in a crispy waffle cone and was topped with crunchy nuts. This was an addictive balance of flavors and textures. I was on the verge of ordering another pair but the next dish distracted me: Charred Broccoli Root, Smoked Ricotta & Almonds. Inati turned the part of the broccoli that you threw away as a kid into something amazing! The broccoli stalk was super tender with a hint of smokiness and paired with creamy ricotta and crunchy almonds. Next was the Parsnip, Apple & Candied Walnut. I don't think I've ever had a parsnip before but I quickly became a fan! The vegetable was savory with a creamy topping (similar to mashed potatoes), sweet apples, and crisp walnuts. Aged Duck & Scratching was next. A crisp juicy lightly fatty skin surrounded mouthwatering, tender and lightly salty duck meat. An eggroll with even more tender duck meat added more deliciousness. Before our last dish (dessert), I wanted to order one more savory item that wasn't included in the ""Trust Us"" offering: Venison Bresaola, Seaweed & Pistachio. The venison was tender and gamey with a sweet jam and topped with powdered pistachios. Finally we had the Honey, Brown Butter & Sage for dessert. Airy and lightly sweet and salty custard was topped with creamy sweet sage ice cream and crunchy nuts. When in Christchurch, I highly recommend Inati for a nice date night.",5,"Lakeland, FL",4,3,2,https://www.yelp.com/user_details?userid=4e9-roUfqfa7fp3zdMKDvw
1wLci-cE9jgGswOs16LSmg,recommended,J. D.,5,2019-03-19T08:49:52Z,"Fabulous!  Easily topped the small plates we've had in the USA. We shared a bottle of wine (thank you to our server for recommending something based on our preferences rather than the priciest option), the curried cauliflower, seaweed braised potatoes (our least favorite), heritage tomatoes, soft cheese with walnuts and cucumber, smoked fish, and creamed corn with salted caramel ice cream.  In hindsight, we probably should have ordered the 6 plates ""Trust Us"" chef's choice.  All plates were meticulously presented, service was excellent and we loved the unusual combinations that complemented each other perfectly.",6,"South Haven Charter Township, MI",1,1,0,https://www.yelp.com/user_details?userid=vBis4afxEUecirXDp0igbQ
1wLci-cE9jgGswOs16LSmg,recommended,Michael I.,5,2019-03-16T08:39:16Z,"A tapas style restaurant with creative takes on local materials. You can sit at bar and chat with the sous chefs. Wines were excellent choices for the dishes. Of 5 dishes and dessert 4 were excellent and the only slight disappointment was dessert.

Service was near excellent (forgot to pour the red to accompany the lamb) but made up for it with apology and a stiff pour of the red.

Highly recommended",7,"Central Business District, New Orleans, LA",0,0,0,https://www.yelp.com/user_details?userid=seJDE05awPoLiGNiu5n_Aw
1wLci-cE9jgGswOs16LSmg,recommended,Peter P.,5,2018-11-23T08:13:40Z,This is an amazing new restaurant to hit the city of Christchurch. It is Inati to share food and experience unlike any other. The food is simple and so full of flavour. It is a place to visit when you are in Christchurch and a must. Food and wine is all local fare and matches are amazing. An amazing experience to have especially if you are into food and wine- a foodies dream!!! Keep going Christchurch we need more place a like this in the city,8,"Auckland, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=ZGm3kqcOxCqb_-Oop_esig
1wLci-cE9jgGswOs16LSmg,recommended,Steve B.,5,2018-03-22T03:51:58Z,"We are definitely people who ""live to eat"" so finding inspiring meals is always a priority when we travel. As a result we have had the good fortune to encounter many new and memorable foods, cooking techniques, and dining experiences. Inati was a one of our most recent gems. I have sent pictures and descriptions to friends & relatives stating that the evening we spent with Simon, Lisa and their staff was easily within one of the top 20 meals we've encountered in our 68 years. To describe the food would take many pages. I'll just say that everything is prepared by very highly skilled and motivated people who clearly love what they do. This alone is ample reason for all foodies to make this restaurant a priority. However, what really sets them apart is that the entire staff goes out of their way to make you feel that you are an important part of their evening and that they want you to feel as excited about what they are doing as they are. We are so glad that we get to return to Christchurch and re-visit Inati before we head back home from our vacation. The memories will stay with us for many years to come.",9,"Vancouver, WA",0,0,0,https://www.yelp.com/user_details?userid=1dv0GTQxapR57MSHww5DBA
1wLci-cE9jgGswOs16LSmg,recommended,Shawna D.,4,2018-02-13T07:40:56Z,Inati has amazing food ! The monk fish was spectacular ! Beets were unlike any I've ever had ! It is a little pricey but definitely worth the money for a great date night.,10,"Little Rock, AR",0,0,0,https://www.yelp.com/user_details?userid=_EvbCLK3qaVUmWFGlFS97g
1wLci-cE9jgGswOs16LSmg,recommended,Josh D.,5,2018-02-07T09:21:42Z,"There's a gym in the same building as Inati, on the other side of the elevators on the ground floor. I may as well get a membership to the gym, because I will be in the building, at Inati frequent enough to want to burn that guilt off at said gym. I could go to the gym, then go to Inati... Or just skip the gym all together.

This place is incredible. World class fare, new style, eclectic takes on classic and modern cuisines. Butcher's ""scrapes"" honoring the whole beast. Using familiar, natural and curious (in a good way!) flavors, all rolled together and discovered in a single plate. With local organic ingredients.

Small plates concept, with a couple larger plates available - I dined alone, so I opted to stick with the smaller plates (be warned larger plates. Your time will come to be inside me, too...)

Tonight was my first time dining at Inati, and the food was very possibly the best I've had in all my years visiting Christchurch (about 9 years now). Possibly the best meal I've had in the whole of New Zealand.

Service was professional, courteous and friendly (albeit the server was a little slow - Which is fine, as I recognized that there seemed to only be 2 front of the house staff, working the room. Maybe three? There was a guy who greeted me, but I couldn't tell his actual position. Sommelier/Host maybe?) But, I was fortunate enough to sit in front of whom I presume was the Chef - Who helped with front of the house duties for his single diner guest. 

2 notes of disappointment that I experienced:
The drink selections seemed somewhat limited with only beer and wine options. I personally prefer a small, limited cocktail program as an apertif. As well as coffee and/or espresso with dessert - But the restaurant is small, so it's forgivable that they may not have the room for a bar/hot drinks area. Or I just didn't notice them on the menu, which is entirely possible, too.

Secondly, the Chef's Table/Bar seats are too high for my stubby frame and I kind of struggled to get in and out. No suggestions, just an observation. It certainly won't deter me from dining at the same seat again.

Just. Plain. Delicious.",11,"Denver, CO",3,0,0,https://www.yelp.com/user_details?userid=awQhT121Pe0R33sukfTyuA
nCARbbvdnfXT82QCTE4igA,recommended,Dave T.,5,2025-11-06T06:09:40Z,"Beautiful, modern and spacious Burmese restaurant in Christchurch.  The server was very friendly, accommodating and actually from Burma/Myanmar.  Food was very tasty with authentic flavors, but can be adjusted for Western palates (primarily by dialing down the heat). If you have spicy food lovers, be sure to ask for the chilies on the side...they pack a lot of heat!  We enjoyed the Le Pet Thoke salad, Seit Da Kin (lamb skewers) and Jetda Ono Hin curry.  Everything was delicious and goes well with their selection of beers.  Only thing that I would change is perhaps having a little more tea leaves in the Le Pet Thoke.  Overall a lovely dinner and nice change of pace from the other Asian (mostly Japanese, Chinese, Thai and Vietnamese) restaurants in town.",1,"Irvine, CA",0,0,0,https://www.yelp.com/user_details?userid=z8oWtLQVMHRR64wecCW8Fw
nCARbbvdnfXT82QCTE4igA,recommended,Mia H.,5,2023-12-16T07:16:15Z,"If I could give more stars, I would. The food is amazing. Every dish is well thought out. They use the freshest ingredients to create magnificent dishes. Please give this restaurant a try, you won't be disappointed.",2,"Orange, CA",0,0,0,https://www.yelp.com/user_details?userid=Xg4CnZR3wm2ItTN-arwSBQ
nCARbbvdnfXT82QCTE4igA,recommended,Jim M.,5,2019-03-08T06:35:55Z,"Very good traditional Burmese cuisine 
Wait staff were friendly and helpful.
Try the Tea Salad",3,"Christchurch Central, Christchurch, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=H8HYTnYv2vB3MM25KKyhFg
nCARbbvdnfXT82QCTE4igA,recommended,Jonny M.,3,2018-11-11T18:53:31Z,"Burmese food in Christchurch? We were intrigued so we decided to check out Rangoon Ruby for our first dinner in town. It's merged with The Bodhi Tree so don't confuse the two; it's now under one roof. Mama Hooch is located right next door to them.

We dropped in for an early Monday dinner (around 5:45pm). The inside is gorgeous with two floors and a very clean, modern look. Interesting that most of the clientele was Caucasian. 

The menu is short and sweet; nibbly bits, soups, vegetable/salad, meat, seafood and desserts. The drink menu is standard but at least the bottles are reasonable. 

- Lepet thoke ($14.50 NZD) - tea leaf salad is a Burmese speciality. Pickled tea leaves mixed with lentils, nuts, sesame seeds and chili. Barely any heat nor much tea leaf flavour but still a tasty dish. Also, way too pricey for such a small appetizer. 
- 2x steamed rice ($3.00 NZD/person) - we weren't sure but turns out you can get free refills on rice. Sweet because it's steep enough for plain white rice. 
- Nga kin ($17.50 NZD) - a boneless fillet of fresh fish (grouper) baked in the oven. When this dish got dropped off, we did a double take. Smallest piece of fish I've seen on a plate. Fish was nicely cooked but plain. Luckily, the side sauce was BOMB; could have drank that on its own. It was sweet, spicy and tangy (a mix of soy sauce, fish sauce, vinegar, cilantro, chives and hot pepper).
- Seit da nut ($16.50 NZD) - lamb curry cooked with lemongrass, ginger and curry leaves. You get three pieces; again, small portion but the lamb was tender and delicious. Wish that you'd get some vegetables with this dish.

Good flavours but know coming in that portions are small. 3.5 stars.",4,"Vancouver, Canada",0,0,0,https://www.yelp.com/user_details?userid=xC-q_yh0XwcjRLimkS3RNg
nCARbbvdnfXT82QCTE4igA,recommended,Yoyo W.,5,2018-03-03T05:33:36Z,"First review! Haven't eaten yet but smells mouth watering so far 
Here in Christchurch for a night with Cheetah girls on our road trip through New Zealand.",5,"Los Angeles, CA",0,0,0,https://www.yelp.com/user_details?userid=YRhXAs2RiYWkQd9v3btsLw
iuEZxsQtQuMAzrvhh7bOzA,recommended,Cory E.,1,2020-10-24T19:41:59Z,"The Terrace Tavern need to think about the help they hire out the front. Last night my glasses and my phone were broken by a bouncer. I was dragged out of the crowd after the bouncer saw me in a choke hold, and told me I was the problem. I wasn't allowed to attempt to look for my glasses and there was absolutely no convincing any member of staff to help.

Overall very rude service, with a bad atmosphere to go with it. For my own safety I will be staying far away from Terrace Tavern.",1,"Christchurch, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=wZHY_NBauXOk8selGjmAVw
iuEZxsQtQuMAzrvhh7bOzA,recommended,Leah B.,4,2020-01-29T08:24:04Z,We stopped here for lunch and I orDered the Pastrami sandwich and a glass of Sauvignon blanc. My husband ordered the oysters and they were not tasty. My sandwich was great. Menu had some great items and they have free Wi-Fi,2,"McKinney, TX",1,2,0,https://www.yelp.com/user_details?userid=pfp4ZidPZzJorPllmkm10w
iuEZxsQtQuMAzrvhh7bOzA,recommended,Ryan I.,4,2019-02-24T20:29:28Z,"Passed through for a late morning meal and was happy to see they were still offering their breakfast menu.  I ordered the Eggs Benedict and was impressed with the entire plate.  It wasn't traditional per se given it wasn't served with an English muffin or ham but their choice of bread or grain worked paired well with the salmon.  Our server was great and attentive.  The location is only a few blocks away from the touristy hustle and bustle, and really close to the local street tram stop, so it was very convenient.",3,"Acworth, GA",0,0,0,https://www.yelp.com/user_details?userid=fWgfPh00KaFGtExBc6wC5g
iuEZxsQtQuMAzrvhh7bOzA,recommended,Tom T.,1,2019-02-21T02:11:16Z,"Everyone looks under 25 and hungover
No service
Staff sit at the bar after work
Will not SURVIVE 
Very very poor",4,"Auckland, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=Yb5JSZ-COKt8jzBx4r0jFg
iuEZxsQtQuMAzrvhh7bOzA,recommended,Emma C.,5,2019-01-15T04:07:05Z,Great spot to have a beer. Food looked nice but only had a beer this time. Tried the Ginger Tom beer and it was a nice alcoholic ginger beer. Nice seating watching the trams and people walk pass. Would come back :),5,"Avoca, Australia",0,0,1,https://www.yelp.com/user_details?userid=5S976Cw_uPABgz1xzlIjOw
iuEZxsQtQuMAzrvhh7bOzA,recommended,Rudy K.,5,2018-11-24T07:36:02Z,We ate here twice during our stay in CHC. Amazing staff! Amazing starter and mains. The green lip mussels are to die for. The lamb rump also to die for. Prices are extremely reasonable. We paid double for green lip mussels another night in Queensland. We are happy we found Terrace Tavern in CHC!,6,"Dallas, TX",0,0,0,https://www.yelp.com/user_details?userid=iGtL_DhEVCgpFSj_fqP0Qw
iuEZxsQtQuMAzrvhh7bOzA,recommended,Christina K.,5,2018-10-21T09:44:14Z,"I wanted to eat somewhere this afternoon near a park and with an opportunity to enjoy the sunshine. I was not disappointed at Terrace Tavern. Menu has many options and they were serving brunch until 3 PM on Sunday. I opted for sharing the corn and and crab soup with my aunt, and having the grilled cauliflower with halpumi, couscous and arugula salad. I was very impressed by the number of vegetarian options at this Gastro pub like spot. Most of the patrons were seated near the door or outside. Many were enjoying beers and snacks that afternoon. I was also super happy that the food was not overly salted. In fact I could've used a little bit more but was glad for them to err on the side of less. Service was friendly and helpful; the only drawback was that I asked for my bill three times before it came.",7,"Lake Forest, CA",1,1,1,https://www.yelp.com/user_details?userid=LEGudhGQU2sBvpyltEov1g
cyUUUwlfzfH7rf6PjyAdnw,recommended,Ca R.,5,2018-12-24T08:35:25Z,Great service; really friendly and helpful. And amazing tasty food; I had the Rockin Ribeye steak with delicious garlic butter - thank you!,1,"Burlingame, CA",0,0,0,https://www.yelp.com/user_details?userid=F4GMEBvQy-xve0IqXq2ZpQ
cyUUUwlfzfH7rf6PjyAdnw,recommended,Kelly A.,5,2016-10-31T10:07:00Z,"I love this place. The food was amazing, the service was great considering it was packed Saturday night and we didn't book ahead.  Food wasn't too late about 15mins between starter and main. Drinks were on time. Could live on the ribs so yummy, and the Cajun prawns were amazing. And i love the booth next to the kitchen, much more private which is awesome because i dont like public eating. Thank use :)",2,"Christchurch, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=KcUAzBfpmsjS1BHPH4OwaA
cyUUUwlfzfH7rf6PjyAdnw,recommended,Russell B.,1,2015-12-21T08:59:15Z,"If you are tired and have hungry kids avoid this establishment. Our order came later than tables that ordered after us and the kids order came out much later. Rule 1 of any resturant always serve kids first and ASAP. We also had a drink order which was ignored, then when we re-ordered we were again left with no action, it was not until the third request we finally got our drinks. Our wait staff and manager were less than responsive and the compensation for lack of service was unsatisfactory. Perhaps the style of the food is American Western, but the service is as bad as it gets. If the owners are interested in creating an American experience then follow the cardinal rules, customers expect exceptional service not excuses for poor delivery.",3,"Lincoln, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=nVC9n97Ej3xFsuKv9JhKqg
cyUUUwlfzfH7rf6PjyAdnw,recommended,Catherine A.,3,2014-10-21T08:14:43Z,"The Lone Star features everything ""American Western"" from the photos of Willy, Cash and Waylen on the walls to Elvis and Cash bopping through the speakers on the wall. By refurbishing the Bush Inn Hotel, the Lone Star acquired a ton of spaces that makes this the perfect spot for your next group event. The food is quality, but may take some time to be delivered to your table, depending on the time of day and the size of the crowd. Spend some time checking out the artwork if you're not in a hurry, this is a definitely a step back into the true Wild West and the beginning of classic country as we know it.",4,"Denver, CO",0,0,0,https://www.yelp.com/user_details?userid=unRiUl35qgGNv62QcETD_A
rG0AQzAmHegLfsjYI7SCxQ,recommended,Celine M.,5,2019-07-30T10:19:04Z,"Very high standard restaurant with cozy and discrete booths, really helpful staff and jazzy music.
The food is delicious ! I had a Fish & Chips and it was crispy and tender with gurnard fish. Exquisite ! My partner had the ribs and they smelt so good !!!
A really nice restaurant that we love, we will be back again !",1,"Christchurch, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=t8E2ppNXogSp7GmK50vZ6Q
aJK8YF7vSpbFhnUG2MTtmw,recommended,Molly S.,5,2020-03-17T18:07:40Z,"Forever and always the best food in Christchurch! The lamb makes me drool  
I've made great friends overseas after bonding and realising we both loved Dimitris! You've got global recognition as being the best, and I'm yet to find any souvlaki that's half as good!",1,"North Hollywood, Universal City, CA",0,0,0,https://www.yelp.com/user_details?userid=ckuOFonBNzWDeVOt8gN4RA
aJK8YF7vSpbFhnUG2MTtmw,recommended,Jonathan D.,1,2019-10-03T00:35:08Z,"Food was ok. But the way, (the owner apparently) spoke to her staff was absolutely disgusting. We used to go here once a week. We will never go back
Shame.",2,"Christchurch, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=gPyDk4L35SIjJQ3Jv-c4gA
aJK8YF7vSpbFhnUG2MTtmw,recommended,Graeme L.,5,2018-01-12T03:23:08Z,"Nobody beats Dimitris, best souvlaki I've had and probably ever will have. Highly recommended.
Delicious every time.",3,"Christchurch, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=DTrCzQVEMjJNwiphO96mOQ
aJK8YF7vSpbFhnUG2MTtmw,recommended,Josh D.,5,2018-01-10T22:28:38Z,"Perhaps the best Souvlaki I've had. Tender and delicious bite sized, tender, juicy, chunks of lamb, cushioned in warm, thick and soft pita and a tangy white sauce.

Delicious.",4,"Denver, CO",1,0,0,https://www.yelp.com/user_details?userid=awQhT121Pe0R33sukfTyuA
aJK8YF7vSpbFhnUG2MTtmw,recommended,Christina P.,5,2017-05-24T07:53:34Z,"Quick food, but large portions and very well-made. The chicken was grilled perfectly!",5,"Foxborough, MA",0,0,0,https://www.yelp.com/user_details?userid=REQ_OM43c2g1C1tvYiAl7g
aJK8YF7vSpbFhnUG2MTtmw,recommended,Luna Z.,5,2015-11-18T19:28:46Z,"Dimitri Food Truck ,
Very good souvlaki,I personally love the classic lamb one.Its situated in the container mall downtown Chch.The atmosphere is really cool there,the are lots of other food trucks.",6,"Canterbury, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=bQ3ir8--Ai45WagVuJEykg
aJK8YF7vSpbFhnUG2MTtmw,recommended,Alex G.,5,2015-11-15T06:01:30Z,"Best food truck in town. Permanently based in the container mall. Great souvlakis, I recommend the lamb with kalamata olives. If your in the central city and looking for a light lunch you could do a lot worse.",7,"Greendale, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=GKaUwtQxr1JwhWecBPSvGA
aJK8YF7vSpbFhnUG2MTtmw,recommended,Craig P.,5,2015-04-18T02:14:24Z,"Dimetris is a Christchurch institution, friendly service and fantastic food. But when it comes to Souvlaki there is none better than the triple lamb with extra feta. I'm so happy that they have finally move into their shop on Riccarton Road .",8,"Christchurch, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=-9Zmv5jg-W5zG1KCa4Xw2Q
aJK8YF7vSpbFhnUG2MTtmw,recommended,Will V.,5,2015-03-13T10:33:18Z,Solid spot for lunch. Service is friendly and quick. The portion is big for the price and it is quality. I liked the lamb. Really tasty spot I Definetly would check it out,9,"Nashville, TN",0,0,0,https://www.yelp.com/user_details?userid=ZptO5aJfoQ-ARmOB24pCzg
aJK8YF7vSpbFhnUG2MTtmw,recommended,Douglas K.,5,2015-01-06T06:11:05Z,The best restaurant in or around the container mall.  The servings are huge and the food is amazing.  You have to try the lamb/beef combo!  It is a little messy and greasy so grab some napkins and don't wear your Sunday best.,10,"Belleville, IL",0,0,0,https://www.yelp.com/user_details?userid=nzIwT5Q9gQuP4-PJ50OfcQ
aJK8YF7vSpbFhnUG2MTtmw,recommended,KandM D.,5,2014-08-23T02:51:35Z,"Dimitris Greek Food is a Christchurch Classic that has been in the CBD for years, their most common lunch is a thick bread souvlaki, served ready to eat with your fingers and a fork.
It's not quite like a rolled pita pocket (say from pita pit), but a Greek version of, with a much thicker bread rolled into a cone shape to hold the ingredients.

Suggest getting the standard sauces, which include a garlic yoghurt tatziki and a Greek tomato based sauce. Together with a juicy meat of your choice (chicken, lamb, beef, or mixed) and salad it's a very tasty lunch indeed.

A single is $10, double $12.50, and triple $15.50.

There can be quite a queue, but these guys are efficient and quick to have it in your hands in no time.",11,"The Strip, Las Vegas, NV",3,1,0,https://www.yelp.com/user_details?userid=v8eBFH_BiphvPA2QSHM9Dg
2f3p57z25aSLljU0rPBS5w,recommended,Peter A.,3,2022-05-29T04:55:24Z,"Hit up Monster Chicken last night. We had no reservation but snagged a table.  The place quickly filled up soon after we arrived. Having lived in Korea for 6 years and visiting many a Chicken Hof I know what good Chicken is, but didn't really expect t it to stand up to the real deal.  Got the Monster Platter, Aracini Kimchi balls and a serving of chicken tenders.  Cost was just over $90 for three people.   This was no Korean Chicken hof , but still enjoyed it. The place needed cold kegs of cass and 1 litre steins to make it really special",1,"Auckland, New Zealand",0,0,0,https://www.yelp.com/user_details?userid=sZizrgZONel_1zp7bOqTyQ
2f3p57z25aSLljU0rPBS5w,recommended,Mandy P.,1,2019-04-19T08:20:10Z,"Such slow service ( 40 minutes) then food very average. Over cooked greasy chips. Salad was lettuce mix with tomato drowned in balsamic, teriyaki wings nice. Classic chicken had an odd taste like the oil was odd.",2,"Christchurch, New Zealand",1,0,0,https://www.yelp.com/user_details?userid=mUIQhSMuygxY7Glxb5-6Bg
2f3p57z25aSLljU0rPBS5w,recommended,Kim W.,1,2019-03-25T08:57:50Z,"Had the garlic chicken and the soy ginger chicken. It wasn't good. The chicken was soggy and super fatty. The sauces were basically the same except one had pickled ginger the other had garlic chips and cloves. This restaurant really needs to learn how to fry chicken so that it is crispy!
The salad dressing was tasty but they put so much on there it was over whelming!",3,"Parker, CO",0,0,0,https://www.yelp.com/user_details?userid=_4wePkhyKLGfEWIRFnmtRw
